INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Using device: cuda
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Writing log file to run/logs/AapmCT_10C
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp instance id = 12085
INFO - main_ImageNet.py - 2025-05-07 17:53:07,131 - Exp comment = 
INFO - main_ImageNet.py - 2025-05-07 17:53:07,132 - Config =
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:02,721 - step: 45862, loss: 862007.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:02,990 - step: 45863, loss: 309722.90625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:03,260 - step: 45864, loss: 308529.78125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:03,529 - step: 45865, loss: 862020.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:03,798 - step: 45866, loss: 35537.765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:04,068 - step: 45867, loss: 859847.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:04,338 - step: 45868, loss: 29644.6484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:04,607 - step: 45869, loss: 858222.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:04,877 - step: 45870, loss: 855229.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:05,149 - step: 45871, loss: 585280.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:05,418 - step: 45872, loss: 1139127.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:05,687 - step: 45873, loss: 28428.45703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:05,958 - step: 45874, loss: 34644.56640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:06,228 - step: 45875, loss: 855746.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:06,497 - step: 45876, loss: 581027.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:06,767 - step: 45877, loss: 850697.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:07,036 - step: 45878, loss: 579751.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:07,306 - step: 45879, loss: 32696.150390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:07,575 - step: 45880, loss: 33412.62109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:07,847 - step: 45881, loss: 297796.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:08,116 - step: 45882, loss: 26193.013671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:08,385 - step: 45883, loss: 577242.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:08,655 - step: 45884, loss: 29468.9140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:08,925 - step: 45885, loss: 1133878.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:09,194 - step: 45886, loss: 26465.30859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:09,464 - step: 45887, loss: 26147.203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:09,733 - step: 45888, loss: 26498.3203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:10,003 - step: 45889, loss: 25223.0078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:10,273 - step: 45890, loss: 295902.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:10,544 - step: 45891, loss: 25572.427734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:10,813 - step: 45892, loss: 291473.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:11,083 - step: 45893, loss: 24441.154296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:11,353 - step: 45894, loss: 25212.51953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:11,622 - step: 45895, loss: 24349.36328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:11,891 - step: 45896, loss: 24407.515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:12,161 - step: 45897, loss: 23273.96484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:12,431 - step: 45898, loss: 36687.83984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:12,700 - step: 45899, loss: 24569.33984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:12,970 - step: 45900, loss: 843571.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:13,300 - step: 45901, loss: 32931.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:13,569 - step: 45902, loss: 25090.705078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:13,838 - step: 45903, loss: 841158.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:14,108 - step: 45904, loss: 32024.216796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:14,378 - step: 45905, loss: 22431.15625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:14,647 - step: 45906, loss: 74649.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:14,916 - step: 45907, loss: 839812.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:15,186 - step: 45908, loss: 838827.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:15,455 - step: 45909, loss: 27681.49609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:15,725 - step: 45910, loss: 32995.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:15,996 - step: 45911, loss: 838770.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:16,266 - step: 45912, loss: 1129692.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:16,535 - step: 45913, loss: 24035.98046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:16,805 - step: 45914, loss: 22370.919921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:17,074 - step: 45915, loss: 23479.5703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:17,343 - step: 45916, loss: 1133175.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:17,614 - step: 45917, loss: 21322.19140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:17,883 - step: 45918, loss: 31996.36328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:18,152 - step: 45919, loss: 21082.9453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:18,422 - step: 45920, loss: 839493.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:18,694 - step: 45921, loss: 22974.650390625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:18,963 - step: 45922, loss: 21863.53515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:19,232 - step: 45923, loss: 27654.44921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:19,502 - step: 45924, loss: 20716.65234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:19,771 - step: 45925, loss: 22402.669921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:20,040 - step: 45926, loss: 25932.017578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:20,310 - step: 45927, loss: 32531.140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:20,580 - step: 45928, loss: 22319.892578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:20,849 - step: 45929, loss: 31236.8671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:21,119 - step: 45930, loss: 22776.48828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:21,390 - step: 45931, loss: 285403.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:21,659 - step: 45932, loss: 20515.6796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:21,929 - step: 45933, loss: 831335.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:22,199 - step: 45934, loss: 21146.134765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:22,468 - step: 45935, loss: 20946.841796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:22,737 - step: 45936, loss: 830982.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:23,007 - step: 45937, loss: 27272.53125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:23,276 - step: 45938, loss: 20595.40234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:23,546 - step: 45939, loss: 26271.119140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:23,815 - step: 45940, loss: 565937.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:24,087 - step: 45941, loss: 1123503.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:24,356 - step: 45942, loss: 26360.37109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:24,625 - step: 45943, loss: 1122091.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:24,895 - step: 45944, loss: 26635.693359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:25,165 - step: 45945, loss: 282325.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:25,434 - step: 45946, loss: 24658.193359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:25,704 - step: 45947, loss: 24297.287109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:25,973 - step: 45948, loss: 828246.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:26,243 - step: 45949, loss: 21591.0703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:26,513 - step: 45950, loss: 21841.078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:26,784 - step: 45951, loss: 280119.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:27,054 - step: 45952, loss: 29693.732421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:27,323 - step: 45953, loss: 561628.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:27,593 - step: 45954, loss: 24399.720703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:27,862 - step: 45955, loss: 30125.14453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:28,131 - step: 45956, loss: 18423.154296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:28,401 - step: 45957, loss: 23058.416015625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:28,670 - step: 45958, loss: 826240.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:28,939 - step: 45959, loss: 560751.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:29,209 - step: 45960, loss: 1121127.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:29,481 - step: 45961, loss: 276212.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:29,750 - step: 45962, loss: 826506.375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:30,019 - step: 45963, loss: 21792.71484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:30,289 - step: 45964, loss: 275393.71875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:30,558 - step: 45965, loss: 274384.59375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:30,827 - step: 45966, loss: 822422.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:31,097 - step: 45967, loss: 20617.056640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:31,366 - step: 45968, loss: 555364.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:31,636 - step: 45969, loss: 818031.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:31,906 - step: 45970, loss: 19056.69921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:32,178 - step: 45971, loss: 17977.771484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:32,447 - step: 45972, loss: 819132.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:32,716 - step: 45973, loss: 24404.1171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:32,986 - step: 45974, loss: 19491.712890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:33,256 - step: 45975, loss: 17820.6328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:33,525 - step: 45976, loss: 18357.173828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:33,794 - step: 45977, loss: 67630.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:34,064 - step: 45978, loss: 18045.2421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:34,333 - step: 45979, loss: 24275.927734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:34,603 - step: 45980, loss: 19519.02734375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:34,874 - step: 45981, loss: 817295.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:35,144 - step: 45982, loss: 64973.984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:35,413 - step: 45983, loss: 24019.013671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:35,683 - step: 45984, loss: 266540.28125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:35,952 - step: 45985, loss: 19318.779296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:36,221 - step: 45986, loss: 17505.349609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:36,491 - step: 45987, loss: 550009.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:36,761 - step: 45988, loss: 19764.4140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:37,030 - step: 45989, loss: 23895.8359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:37,300 - step: 45990, loss: 547342.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:37,572 - step: 45991, loss: 809328.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:37,842 - step: 45992, loss: 28467.423828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:38,111 - step: 45993, loss: 545114.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:38,381 - step: 45994, loss: 18734.01953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:38,650 - step: 45995, loss: 22615.42578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:38,919 - step: 45996, loss: 18527.48046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:39,190 - step: 45997, loss: 63330.08984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:39,459 - step: 45998, loss: 808393.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:39,729 - step: 45999, loss: 61335.8125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:39,999 - step: 46000, loss: 20795.96875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:40,483 - step: 46001, loss: 27575.47265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:40,754 - step: 46002, loss: 807564.1875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:41,023 - step: 46003, loss: 60311.4453125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:41,293 - step: 46004, loss: 259105.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:41,563 - step: 46005, loss: 18746.205078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:41,832 - step: 46006, loss: 19510.33984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:42,102 - step: 46007, loss: 17010.19921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:42,371 - step: 46008, loss: 18617.57421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:42,640 - step: 46009, loss: 17641.65625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:42,910 - step: 46010, loss: 18290.95703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:43,182 - step: 46011, loss: 19102.271484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:43,451 - step: 46012, loss: 25317.42578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:43,720 - step: 46013, loss: 16774.42578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:43,990 - step: 46014, loss: 62571.09765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:44,259 - step: 46015, loss: 17446.40625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:44,529 - step: 46016, loss: 25233.826171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:44,798 - step: 46017, loss: 28942.8984375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:45,067 - step: 46018, loss: 258098.203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:45,339 - step: 46019, loss: 17438.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:45,610 - step: 46020, loss: 539700.0625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:45,882 - step: 46021, loss: 30284.845703125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:46,152 - step: 46022, loss: 16796.67578125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:46,421 - step: 46023, loss: 25042.91796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:46,692 - step: 46024, loss: 1115143.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:46,961 - step: 46025, loss: 19165.73046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:47,230 - step: 46026, loss: 539915.5625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:47,500 - step: 46027, loss: 805289.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:47,770 - step: 46028, loss: 19446.9375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:48,039 - step: 46029, loss: 33389.88671875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:48,309 - step: 46030, loss: 60674.68359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:48,581 - step: 46031, loss: 28764.54296875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:48,850 - step: 46032, loss: 256003.84375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:49,119 - step: 46033, loss: 1113669.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:49,389 - step: 46034, loss: 30109.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:49,659 - step: 46035, loss: 18759.419921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:49,928 - step: 46036, loss: 58635.19140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:50,198 - step: 46037, loss: 28718.923828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:50,467 - step: 46038, loss: 17827.4921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:50,736 - step: 46039, loss: 807513.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:51,006 - step: 46040, loss: 20294.935546875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:51,278 - step: 46041, loss: 253999.140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:51,547 - step: 46042, loss: 18802.51171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:51,816 - step: 46043, loss: 20727.501953125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:52,086 - step: 46044, loss: 19604.03515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:52,356 - step: 46045, loss: 1116021.5
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:52,625 - step: 46046, loss: 19016.58203125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:52,895 - step: 46047, loss: 19484.859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:53,164 - step: 46048, loss: 29922.712890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:53,434 - step: 46049, loss: 59700.47265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:53,704 - step: 46050, loss: 254675.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:53,975 - step: 46051, loss: 536552.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:54,245 - step: 46052, loss: 57368.46484375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:54,514 - step: 46053, loss: 20802.1796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:54,784 - step: 46054, loss: 251779.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:55,053 - step: 46055, loss: 800728.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:55,322 - step: 46056, loss: 532038.4375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:55,592 - step: 46057, loss: 29506.048828125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:55,861 - step: 46058, loss: 57386.5234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:56,131 - step: 46059, loss: 19217.337890625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:56,401 - step: 46060, loss: 28544.72265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:56,672 - step: 46061, loss: 247779.609375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:56,942 - step: 46062, loss: 17806.857421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:57,211 - step: 46063, loss: 245230.328125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:57,481 - step: 46064, loss: 22527.072265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:57,750 - step: 46065, loss: 27998.7109375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:58,019 - step: 46066, loss: 17673.076171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:58,289 - step: 46067, loss: 527331.875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:58,559 - step: 46068, loss: 15083.943359375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:58,828 - step: 46069, loss: 794199.125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:59,098 - step: 46070, loss: 54602.81640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:59,369 - step: 46071, loss: 1103055.25
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:59,639 - step: 46072, loss: 53172.53515625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:06:59,908 - step: 46073, loss: 16186.0009765625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:00,178 - step: 46074, loss: 242109.6875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:00,448 - step: 46075, loss: 26636.994140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:00,717 - step: 46076, loss: 15194.66796875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:00,987 - step: 46077, loss: 238869.234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:01,256 - step: 46078, loss: 21693.7265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:01,526 - step: 46079, loss: 14018.3076171875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:01,796 - step: 46080, loss: 523076.09375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:02,067 - step: 46081, loss: 16841.857421875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:02,336 - step: 46082, loss: 15363.3369140625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:02,605 - step: 46083, loss: 520429.0
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:02,875 - step: 46084, loss: 28147.669921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:03,145 - step: 46085, loss: 1098496.625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:03,414 - step: 46086, loss: 236861.921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:03,684 - step: 46087, loss: 17465.94921875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:03,953 - step: 46088, loss: 17759.265625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:04,222 - step: 46089, loss: 1098437.75
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:04,492 - step: 46090, loss: 21721.30859375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:04,764 - step: 46091, loss: 233808.3125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:05,033 - step: 46092, loss: 15166.1640625
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:05,302 - step: 46093, loss: 20679.623046875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:05,572 - step: 46094, loss: 18702.05078125
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:05,841 - step: 46095, loss: 25724.740234375
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:06,110 - step: 46096, loss: 16338.0546875
INFO - aapm_runner_traindataCT_10_noconv.py - 2025-05-07 18:07:06,380 - step: 46097, loss: 232810.015625
